query_peak_id	query_chrom	query_start	query_end	target_peak_id	target_chrom	target_start	target_end	overlap_bp	query_overlap_fraction	target_overlap_fraction	reciprocal_overlap_score	reciprocal_best_hit	source_species	target_species
human_ocr_0018193	chr3	137865695	137865778	mouse_ocr_0009728	chr3	137865533	137865878	83	1.0	0.24057971014492754	0.24057971014492754	True	human	mouse
human_ocr_0082061	chr3	141862937	141863134	mouse_ocr_0013968	chr3	141862676	141863302	197	1.0	0.3146964856230032	0.3146964856230032	True	human	mouse
human_ocr_0039963	chr3	141982117	141982429	mouse_ocr_0026551	chr3	141981904	141982495	312	1.0	0.5279187817258884	0.5279187817258884	True	human	mouse
human_ocr_0006034	chr3	145576267	145576475	mouse_ocr_0021465	chr3	145575849	145576806	208	1.0	0.2173458725182863	0.2173458725182863	True	human	mouse
human_ocr_0032423	chr3	146781141	146781351	mouse_ocr_0045154	chr3	146781124	146781557	210	1.0	0.48498845265588914	0.48498845265588914	True	human	mouse
human_ocr_0065510	chr3	146876025	146876197	mouse_ocr_0038897	chr3	146875934	146876289	172	1.0	0.48450704225352115	0.48450704225352115	True	human	mouse
human_ocr_0038499	chr3	146914966	146915055	mouse_ocr_0016814	chr3	146914794	146915147	89	1.0	0.2521246458923513	0.2521246458923513	True	human	mouse
human_ocr_0041628	chr3	149349507	149349609	mouse_ocr_0026888	chr3	149349412	149349719	102	1.0	0.3322475570032573	0.3322475570032573	True	human	mouse
human_ocr_0053726	chr3	149445414	149445589	mouse_ocr_0045016	chr3	149445376	149445614	175	1.0	0.7352941176470589	0.7352941176470589	True	human	mouse
human_ocr_0061523	chr3	154572562	154572612	mouse_ocr_0030760	chr3	154572391	154572634	50	1.0	0.205761316872428	0.205761316872428	True	human	mouse
human_ocr_0017672	chr3	157567069	157567857	mouse_ocr_0027437	chr3	157567186	157567837	651	0.8261421319796954	1.0	0.8261421319796954	True	human	mouse
human_ocr_0019225	chr4	3967703	3967807	mouse_ocr_0017752	chr4	3967553	3967947	104	1.0	0.2639593908629442	0.2639593908629442	True	human	mouse
human_ocr_0017462	chr4	6924672	6924928	mouse_ocr_0014486	chr4	6924516	6925376	256	1.0	0.29767441860465116	0.29767441860465116	True	human	mouse
human_ocr_0014874	chr4	8799462	8799887	mouse_ocr_0023964	chr4	8799083	8799895	425	1.0	0.5233990147783252	0.5233990147783252	True	human	mouse
human_ocr_0034247	chr4	8850414	8850912	mouse_ocr_0007768	chr4	8850446	8851028	466	0.9357429718875502	0.8006872852233677	0.8006872852233677	True	human	mouse
human_ocr_0036435	chr4	8854049	8854300	mouse_ocr_0046323	chr4	8853939	8854274	225	0.896414342629482	0.6716417910447762	0.6716417910447762	True	human	mouse
human_ocr_0062805	chr4	8912775	8912884	mouse_ocr_0043588	chr4	8912628	8913069	109	1.0	0.2471655328798186	0.2471655328798186	True	human	mouse
human_ocr_0019082	chr4	10897000	10897098	mouse_ocr_0022083	chr4	10896920	10897219	98	1.0	0.3277591973244147	0.3277591973244147	True	human	mouse
human_ocr_0004125	chr4	11075963	11076204	mouse_ocr_0002988	chr4	11075669	11076620	241	1.0	0.25341745531019977	0.25341745531019977	True	human	mouse
human_ocr_0003295	chr4	12087693	12087920	mouse_ocr_0018068	chr4	12087477	12088082	227	1.0	0.3752066115702479	0.3752066115702479	True	human	mouse
human_ocr_0044422	chr4	12858255	12858379	mouse_ocr_0024748	chr4	12858255	12858790	124	1.0	0.23177570093457944	0.23177570093457944	True	human	mouse
human_ocr_0044422	chr4	12858461	12858629	mouse_ocr_0024748	chr4	12858255	12858790	168	1.0	0.31401869158878504	0.31401869158878504	True	human	mouse
human_ocr_0046253	chr4	16050192	16050276	mouse_ocr_0023750	chr4	16050085	16050480	84	1.0	0.21265822784810126	0.21265822784810126	True	human	mouse
human_ocr_0066219	chr4	24544727	24545135	mouse_ocr_0021128	chr4	24544730	24545200	405	0.9926470588235294	0.8617021276595744	0.8617021276595744	True	human	mouse
human_ocr_0038815	chr4	24574351	24574593	mouse_ocr_0026885	chr4	24574350	24574616	242	1.0	0.9097744360902256	0.9097744360902256	True	human	mouse
human_ocr_0015878	chr4	34231459	34231571	mouse_ocr_0014446	chr4	34231325	34231623	112	1.0	0.37583892617449666	0.37583892617449666	True	human	mouse
human_ocr_0072437	chr4	35350299	35350548	mouse_ocr_0018170	chr4	35350362	35350811	186	0.7469879518072289	0.4142538975501114	0.4142538975501114	True	human	mouse
human_ocr_0007500	chr4	40853431	40853827	mouse_ocr_0001315	chr4	40853334	40854583	396	1.0	0.31705364291433147	0.31705364291433147	True	human	mouse
human_ocr_0012465	chr4	41507056	41507242	mouse_ocr_0012502	chr4	41506931	41507356	186	1.0	0.4376470588235294	0.4376470588235294	True	human	mouse
human_ocr_0001596	chr4	41569385	41569638	mouse_ocr_0000139	chr4	41568837	41570042	253	1.0	0.2099585062240664	0.2099585062240664	True	human	mouse
human_ocr_0056116	chr4	41737726	41737805	mouse_ocr_0016762	chr4	41737596	41737873	79	1.0	0.2851985559566787	0.2851985559566787	True	human	mouse
human_ocr_0001888	chr4	41740669	41740987	mouse_ocr_0007496	chr4	41740432	41741744	318	1.0	0.2423780487804878	0.2423780487804878	True	human	mouse
human_ocr_0001506	chr4	42949572	42950061	mouse_ocr_0005467	chr4	42949406	42950779	489	1.0	0.35615440640932267	0.35615440640932267	True	human	mouse
human_ocr_0006949	chr4	43040184	43040533	mouse_ocr_0001318	chr4	43039224	43040605	349	1.0	0.25271542360608257	0.25271542360608257	True	human	mouse
human_ocr_0011449	chr4	43499464	43499609	mouse_ocr_0019068	chr4	43499375	43500022	145	1.0	0.2241112828438949	0.2241112828438949	True	human	mouse
human_ocr_0080758	chr4	43508580	43508779	mouse_ocr_0012207	chr4	43508597	43509106	182	0.914572864321608	0.3575638506876228	0.3575638506876228	True	human	mouse
human_ocr_0008698	chr4	43669388	43669614	mouse_ocr_0002072	chr4	43668832	43669772	226	1.0	0.2404255319148936	0.2404255319148936	True	human	mouse
human_ocr_0000652	chr4	44012785	44013029	mouse_ocr_0005986	chr4	44012310	44013335	244	1.0	0.23804878048780487	0.23804878048780487	True	human	mouse
human_ocr_0005550	chr4	44167556	44167901	mouse_ocr_0007493	chr4	44167341	44168728	345	1.0	0.2487382840663302	0.2487382840663302	True	human	mouse
human_ocr_0005831	chr4	44704511	44704747	mouse_ocr_0041877	chr4	44704172	44704837	236	1.0	0.3548872180451128	0.3548872180451128	True	human	mouse
human_ocr_0065989	chr4	44910135	44910273	mouse_ocr_0029040	chr4	44910125	44910429	138	1.0	0.45394736842105265	0.45394736842105265	True	human	mouse
human_ocr_0008317	chr4	45320317	45320605	mouse_ocr_0014767	chr4	45320102	45320840	288	1.0	0.3902439024390244	0.3902439024390244	True	human	mouse
human_ocr_0006662	chr4	45342440	45342736	mouse_ocr_0006445	chr4	45341623	45342918	296	1.0	0.22857142857142856	0.22857142857142856	True	human	mouse
human_ocr_0052577	chr4	45729915	45729994	mouse_ocr_0046210	chr4	45729788	45730114	79	1.0	0.24233128834355827	0.24233128834355827	True	human	mouse
human_ocr_0076926	chr4	46506886	46507437	mouse_ocr_0006053	chr4	46506581	46507691	551	1.0	0.4963963963963964	0.4963963963963964	True	human	mouse
human_ocr_0034992	chr4	47092099	47092334	mouse_ocr_0039454	chr4	47091424	47092469	235	1.0	0.22488038277511962	0.22488038277511962	True	human	mouse
human_ocr_0002623	chr4	47473923	47474316	mouse_ocr_0004574	chr4	47473870	47475191	393	1.0	0.2975018925056775	0.2975018925056775	True	human	mouse
human_ocr_0045444	chr4	48681137	48681190	mouse_ocr_0028617	chr4	48681030	48681271	53	1.0	0.21991701244813278	0.21991701244813278	True	human	mouse
human_ocr_0044708	chr4	48691947	48692032	mouse_ocr_0036779	chr4	48691832	48692092	85	1.0	0.3269230769230769	0.3269230769230769	True	human	mouse
human_ocr_0041340	chr4	49536781	49536913	mouse_ocr_0008576	chr4	49536537	49537180	132	1.0	0.2052877138413686	0.2052877138413686	True	human	mouse
human_ocr_0036936	chr4	55005472	55005937	mouse_ocr_0029394	chr4	55005559	55006044	378	0.8129032258064516	0.7793814432989691	0.7793814432989691	True	human	mouse
human_ocr_0036936	chr4	55005937	55006043	mouse_ocr_0029394	chr4	55005559	55006044	106	1.0	0.21855670103092784	0.21855670103092784	True	human	mouse
human_ocr_0089276	chr4	55530432	55530556	mouse_ocr_0013610	chr4	55530205	55530756	124	1.0	0.2250453720508167	0.2250453720508167	True	human	mouse
human_ocr_0025862	chr4	55571522	55571709	mouse_ocr_0025521	chr4	55571293	55572010	187	1.0	0.2608089260808926	0.2608089260808926	True	human	mouse
human_ocr_0014962	chr4	55902846	55903235	mouse_ocr_0033739	chr4	55902709	55903299	389	1.0	0.6593220338983051	0.6593220338983051	True	human	mouse
human_ocr_0004982	chr4	56946835	56947321	mouse_ocr_0001726	chr4	56946587	56947661	486	1.0	0.45251396648044695	0.45251396648044695	True	human	mouse
human_ocr_0008362	chr4	57139448	57139564	mouse_ocr_0002077	chr4	57139341	57139903	116	1.0	0.20640569395017794	0.20640569395017794	True	human	mouse
human_ocr_0045750	chr4	57141994	57142149	mouse_ocr_0018011	chr4	57141977	57142372	155	1.0	0.3924050632911392	0.3924050632911392	True	human	mouse
human_ocr_0027974	chr4	57167514	57167752	mouse_ocr_0019951	chr4	57167049	57167697	183	0.7689075630252101	0.2824074074074074	0.2824074074074074	True	human	mouse
human_ocr_0043562	chr4	57171912	57171990	mouse_ocr_0029199	chr4	57171899	57172208	78	1.0	0.2524271844660194	0.2524271844660194	True	human	mouse
human_ocr_0043562	chr4	57171990	57172077	mouse_ocr_0029199	chr4	57171899	57172208	87	1.0	0.2815533980582524	0.2815533980582524	True	human	mouse
human_ocr_0043562	chr4	57172080	57172186	mouse_ocr_0029199	chr4	57171899	57172208	106	1.0	0.343042071197411	0.343042071197411	True	human	mouse
human_ocr_0007234	chr4	57915562	57915845	mouse_ocr_0017289	chr4	57915054	57915913	283	1.0	0.32945285215366704	0.32945285215366704	True	human	mouse
human_ocr_0031382	chr4	62495964	62496511	mouse_ocr_0010609	chr4	62495880	62496522	547	1.0	0.8520249221183801	0.8520249221183801	True	human	mouse
human_ocr_0022543	chr4	62510096	62510253	mouse_ocr_0019779	chr4	62509943	62510716	157	1.0	0.20310478654592498	0.20310478654592498	True	human	mouse
human_ocr_0044097	chr4	62697604	62697677	mouse_ocr_0027466	chr4	62697445	62697800	73	1.0	0.2056338028169014	0.2056338028169014	True	human	mouse
human_ocr_0034449	chr4	63186576	63186783	mouse_ocr_0035972	chr4	63186264	63186883	207	1.0	0.3344103392568659	0.3344103392568659	True	human	mouse
human_ocr_0006325	chr4	63494756	63495151	mouse_ocr_0027943	chr4	63494539	63496256	395	1.0	0.23005241700640652	0.23005241700640652	True	human	mouse
human_ocr_0027931	chr4	65318159	65318450	mouse_ocr_0032812	chr4	65317988	65318575	291	1.0	0.4957410562180579	0.4957410562180579	True	human	mouse
human_ocr_0011043	chr4	65496484	65496641	mouse_ocr_0001616	chr4	65496281	65496815	157	1.0	0.2940074906367041	0.2940074906367041	True	human	mouse
human_ocr_0046387	chr4	70182222	70182293	mouse_ocr_0046406	chr4	70182232	70182451	61	0.8591549295774648	0.2785388127853881	0.2785388127853881	True	human	mouse
human_ocr_0046387	chr4	70182296	70182391	mouse_ocr_0046406	chr4	70182232	70182451	95	1.0	0.4337899543378995	0.4337899543378995	True	human	mouse
human_ocr_0016777	chr4	72198868	72199068	mouse_ocr_0012727	chr4	72198832	72199442	200	1.0	0.32786885245901637	0.32786885245901637	True	human	mouse
human_ocr_0019375	chr4	82304384	82304520	mouse_ocr_0031149	chr4	82304159	82304787	136	1.0	0.21656050955414013	0.21656050955414013	True	human	mouse
human_ocr_0019375	chr4	82304600	82305063	mouse_ocr_0031149	chr4	82304159	82304787	187	0.4038876889848812	0.29777070063694266	0.29777070063694266	True	human	mouse
human_ocr_0039144	chr4	82336980	82337221	mouse_ocr_0020609	chr4	82336886	82337515	241	1.0	0.383147853736089	0.383147853736089	True	human	mouse
human_ocr_0039144	chr4	82337222	82337356	mouse_ocr_0020609	chr4	82336886	82337515	134	1.0	0.21303656597774245	0.21303656597774245	True	human	mouse
human_ocr_0039144	chr4	82337358	82337493	mouse_ocr_0020609	chr4	82336886	82337515	135	1.0	0.21462639109697934	0.21462639109697934	True	human	mouse
human_ocr_0035798	chr4	82399964	82400062	mouse_ocr_0032203	chr4	82399880	82400337	98	1.0	0.21444201312910285	0.21444201312910285	True	human	mouse
human_ocr_0035798	chr4	82400073	82400336	mouse_ocr_0032203	chr4	82399880	82400337	263	1.0	0.5754923413566739	0.5754923413566739	True	human	mouse
human_ocr_0028194	chr4	82404241	82404476	mouse_ocr_0008314	chr4	82404260	82404700	216	0.9191489361702128	0.4909090909090909	0.4909090909090909	True	human	mouse
human_ocr_0008824	chr4	82447173	82447322	mouse_ocr_0003184	chr4	82447090	82447827	149	1.0	0.2021709633649932	0.2021709633649932	True	human	mouse
human_ocr_0008824	chr4	82447330	82447595	mouse_ocr_0003184	chr4	82447090	82447827	265	1.0	0.35956580732700133	0.35956580732700133	True	human	mouse
human_ocr_0085080	chr4	82464453	82464666	mouse_ocr_0036384	chr4	82464279	82464663	210	0.9859154929577465	0.546875	0.546875	True	human	mouse
human_ocr_0038961	chr4	82619594	82619821	mouse_ocr_0040419	chr4	82619597	82620075	224	0.986784140969163	0.4686192468619247	0.4686192468619247	True	human	mouse
human_ocr_0031252	chr4	84768242	84768390	mouse_ocr_0031148	chr4	84768202	84768568	148	1.0	0.40437158469945356	0.40437158469945356	True	human	mouse
human_ocr_0031252	chr4	84768390	84768587	mouse_ocr_0031148	chr4	84768202	84768568	178	0.9035532994923858	0.48633879781420764	0.48633879781420764	True	human	mouse
human_ocr_0003681	chr4	84884355	84884829	mouse_ocr_0020824	chr4	84883839	84885112	474	1.0	0.3723487824037706	0.3723487824037706	True	human	mouse
human_ocr_0057469	chr4	85801862	85801949	mouse_ocr_0037527	chr4	85801873	85802111	76	0.8735632183908046	0.31932773109243695	0.31932773109243695	True	human	mouse
human_ocr_0057469	chr4	85802040	85802097	mouse_ocr_0037527	chr4	85801873	85802111	57	1.0	0.23949579831932774	0.23949579831932774	True	human	mouse
human_ocr_0035603	chr4	88543880	88543987	mouse_ocr_0037040	chr4	88543793	88544204	107	1.0	0.26034063260340634	0.26034063260340634	True	human	mouse
human_ocr_0004186	chr4	88721695	88722039	mouse_ocr_0008114	chr4	88721759	88722781	280	0.813953488372093	0.273972602739726	0.273972602739726	True	human	mouse
human_ocr_0010145	chr4	91376355	91376720	mouse_ocr_0018560	chr4	91376325	91376763	365	1.0	0.8333333333333334	0.8333333333333334	True	human	mouse
human_ocr_0000572	chr4	94602852	94603136	mouse_ocr_0014019	chr4	94602527	94603627	284	1.0	0.2581818181818182	0.2581818181818182	True	human	mouse
human_ocr_0011689	chr4	95038104	95038321	mouse_ocr_0004315	chr4	95037866	95038713	217	1.0	0.256198347107438	0.256198347107438	True	human	mouse
human_ocr_0075241	chr4	95050022	95050179	mouse_ocr_0031840	chr4	95049969	95050181	157	1.0	0.7405660377358491	0.7405660377358491	True	human	mouse
human_ocr_0044387	chr4	95308588	95308783	mouse_ocr_0011393	chr4	95308388	95308905	195	1.0	0.3771760154738878	0.3771760154738878	True	human	mouse
human_ocr_0047572	chr4	95483744	95483850	mouse_ocr_0005498	chr4	95483566	95484047	106	1.0	0.2203742203742204	0.2203742203742204	True	human	mouse
human_ocr_0012532	chr4	96553220	96553464	mouse_ocr_0007154	chr4	96553094	96553847	244	1.0	0.3240371845949535	0.3240371845949535	True	human	mouse
human_ocr_0017576	chr4	97772144	97772317	mouse_ocr_0004943	chr4	97771818	97772562	173	1.0	0.2325268817204301	0.2325268817204301	True	human	mouse
human_ocr_0009972	chr4	97773245	97773326	mouse_ocr_0016926	chr4	97773183	97773565	81	1.0	0.21204188481675393	0.21204188481675393	True	human	mouse
human_ocr_0009972	chr4	97773326	97773491	mouse_ocr_0016926	chr4	97773183	97773565	165	1.0	0.4319371727748691	0.4319371727748691	True	human	mouse
human_ocr_0034952	chr4	97775064	97775165	mouse_ocr_0033602	chr4	97775064	97775308	101	1.0	0.4139344262295082	0.4139344262295082	True	human	mouse
human_ocr_0034952	chr4	97775167	97775314	mouse_ocr_0033602	chr4	97775064	97775308	141	0.9591836734693877	0.5778688524590164	0.5778688524590164	True	human	mouse
human_ocr_0053222	chr4	97787632	97787803	mouse_ocr_0032591	chr4	97787524	97787916	171	1.0	0.4362244897959184	0.4362244897959184	True	human	mouse
human_ocr_0037300	chr4	97974003	97974319	mouse_ocr_0008177	chr4	97974096	97974523	223	0.7056962025316456	0.522248243559719	0.522248243559719	True	human	mouse
human_ocr_0053727	chr4	99030781	99030903	mouse_ocr_0022591	chr4	99030760	99031028	122	1.0	0.4552238805970149	0.4552238805970149	True	human	mouse
human_ocr_0053727	chr4	99030909	99030964	mouse_ocr_0022591	chr4	99030760	99031028	55	1.0	0.20522388059701493	0.20522388059701493	True	human	mouse
human_ocr_0023945	chr4	100033977	100034163	mouse_ocr_0012579	chr4	100033969	100034287	186	1.0	0.5849056603773585	0.5849056603773585	True	human	mouse
human_ocr_0068065	chr4	100321956	100322156	mouse_ocr_0038433	chr4	100321690	100322183	200	1.0	0.4056795131845842	0.4056795131845842	True	human	mouse
human_ocr_0055491	chr4	102570620	102570884	mouse_ocr_0027326	chr4	102569948	102570997	264	1.0	0.25166825548141086	0.25166825548141086	True	human	mouse
human_ocr_0071883	chr4	102574303	102574613	mouse_ocr_0046727	chr4	102574216	102574643	310	1.0	0.7259953161592506	0.7259953161592506	True	human	mouse
human_ocr_0003764	chr4	107066411	107066800	mouse_ocr_0015033	chr4	107066337	107067595	389	1.0	0.3092209856915739	0.3092209856915739	True	human	mouse
human_ocr_0002110	chr4	107367789	107368126	mouse_ocr_0002979	chr4	107367530	107368341	337	1.0	0.4155363748458693	0.4155363748458693	True	human	mouse
human_ocr_0041506	chr4	107802119	107802296	mouse_ocr_0004216	chr4	107801845	107802547	177	1.0	0.25213675213675213	0.25213675213675213	True	human	mouse
human_ocr_0008985	chr4	108071234	108071435	mouse_ocr_0001876	chr4	108071206	108071722	201	1.0	0.38953488372093026	0.38953488372093026	True	human	mouse
human_ocr_0010167	chr4	108847844	108848334	mouse_ocr_0023373	chr4	108847673	108848821	490	1.0	0.4268292682926829	0.4268292682926829	True	human	mouse
human_ocr_0010167	chr4	108848490	108848947	mouse_ocr_0023373	chr4	108847673	108848821	331	0.7242888402625821	0.2883275261324042	0.2883275261324042	True	human	mouse
human_ocr_0004013	chr4	109676519	109676829	mouse_ocr_0007732	chr4	109676025	109677284	310	1.0	0.24622716441620335	0.24622716441620335	True	human	mouse
human_ocr_0082889	chr4	109797981	109798230	mouse_ocr_0028857	chr4	109797598	109798293	249	1.0	0.35827338129496406	0.35827338129496406	True	human	mouse
human_ocr_0052805	chr4	116672858	116672946	mouse_ocr_0005126	chr4	116672731	116673160	88	1.0	0.20512820512820512	0.20512820512820512	True	human	mouse
human_ocr_0022044	chr4	116820676	116821269	mouse_ocr_0002816	chr4	116820748	116821839	521	0.8785834738617201	0.4775435380384968	0.4775435380384968	True	human	mouse
human_ocr_0012324	chr4	116877437	116877917	mouse_ocr_0006663	chr4	116876622	116878146	480	1.0	0.31496062992125984	0.31496062992125984	True	human	mouse
human_ocr_0016753	chr4	116986496	116987008	mouse_ocr_0007659	chr4	116986829	116987215	179	0.349609375	0.4637305699481865	0.349609375	True	human	mouse
human_ocr_0016753	chr4	116987009	116987294	mouse_ocr_0007659	chr4	116986829	116987215	206	0.7228070175438597	0.533678756476684	0.533678756476684	True	human	mouse
human_ocr_0005648	chr4	116994469	116994580	mouse_ocr_0005636	chr4	116994238	116994684	111	1.0	0.24887892376681614	0.24887892376681614	True	human	mouse
